NB,MIRON_P,-0.005800483
NB,SCRAPWGT,1.40E-08
NB,SCRAP_16030101,-2.10E-07
NB,SCRAP_16020101,4.21E-08
NB,L96040200,-3.54E-08
NB,SCRAP_16010101,-5.75E-08
NB,SUBLANCE_AGE,-5.14E-08
NB,MIRON_S,0.005422614
NB,SCRAP_96053101,-8.52E-08
NB,SCRAP_96052200,-5.17E-08
NB,HEAT_WGT,-1.75E-08
NB,MIRON_TEMP,6.36E-08
NB,L12010601,-4.99E-08
NB,L96053601,-2.25E-08
NB,SPRAYGUNSEQ,-3.70E-08
NB,L12010302,1.39E-07
NB,COLDPIGWGT,-5.43E-08
NB,BEFARTEMP,5.39E-08
NB,MIRON_MN,-0.001076516
NB,MIRON_SI,0.000267888
NB,MIRON_WGT,-5.30E-10
NB,O_CONT,-1.52E-07
NB,CARBONTEMPERATURE,-7.16E-08
NB,L12020301,8.64E-08
NB,DOWNFURNACETIMES,-7.44E-06
NB,N2CONSUME,3.36E-08
NB,TOTALTIMEOFOXYGEN,-1.76E-08
N,SCRAP_16030101,4.04E-07
N,FURNACESEQ,-2.37E-07
N,COLDPIGWGT,2.44E-07
N,SCRAP_16010101,-1.43E-07
N,SCRAPWGT,4.02E-08
N,SUBLANCE_AGE,-1.60E-06
N,L12020301,1.19E-06
N,MIRON_SI,0.002110712
N,L12010601,1.26E-06
N,L96053601,-5.11E-07
N,SCRAP_16020101,5.75E-08
N,SCRAP_NUM,0.000170878
N,L96040200,-2.97E-07
N,L12010302,-1.06E-07
N,SCRAP_96052200,-7.28E-08
N,LADLESTATUS,0.000336401
N,TIMEOFOXYGEN,3.84E-07
N,FIRSTCATCHCARBONC,-4.45E-05
N,MIRON_C,-0.000382662
N,N2CONSUME,-1.20E-07
N,FIRSTCATCHOXYGENCONSUME,1.72E-07
N,HEAT_WGT,1.45E-07
N,L12020201,-2.24E-07
N,L96020400,5.77E-08
N,SUBLANCE_INDEPTH,1.94E-06
N,MIRON_S,-0.001627541
N,MIRON_WGT,8.06E-09
N,BEFARTEMP,1.45E-07
N,O_CONT,1.25E-06
N,LEQHEIGH,-1.35E-06
MO,SUBLANCE_INDEPTH,8.31E-05
MO,HEAT_WGT,-8.38E-07
MO,FIRSTCATCHOXYGENCONSUME,2.84E-06
MO,MIRON_P,0.001512755
MO,N2CONSUME,8.13E-07
MO,SUM_BO_CSM,1.18E-07
MO,TIMEOFOXYGEN,-1.59E-05
MO,MIRON_C,-0.000310407
MO,TOTALTIMEOFOXYGEN,1.02E-06
MO,LADLESTATUS,-0.000291985
MO,SCRAP_16010101,9.79E-08
MO,SPRAYGUNSEQ,-1.90E-06
MO,MIRON_S,-0.003169012
MO,TOTALOXYGENCONSUME,-2.05E-06
MO,C_CONT,0.00175199
MO,CARBONTEMPERATURE,-5.53E-07
MO,MIRON_SI,7.13E-05
MO,FURNACESEQ,-3.20E-07
MO,L12020301,-1.01E-06
MO,PERIOD,3.13E-08
MO,SCRAP_NUM,3.74E-05
MO,BEFARTEMP,-1.83E-06
MO,MIRON_WGT,1.69E-08
MO,SCRAP_96053101,-8.94E-08
MO,FIRSTCATCHCARBONC,-0.001272776
MO,L12010601,-1.70E-06
MO,SCRAP_96052200,3.16E-08
MO,DOWNFURNACETIMES,0.000158187
MO,SCRAP_16020101,-2.61E-07
MO,SCRAP_16030101,1.38E-07
